20161204 202600;4733.75;4733.75;4733.75;4733.75;1
20161204 230100;4720.25;4720.25;4720.25;4720.25;5
20161204 230200;4707.75;4707.75;4707.5;4707.5;2
20161204 230300;4711.5;4711.5;4711.5;4711.5;1
20161204 230400;4711;4711;4709.5;4709.5;3
20161204 230700;4714.25;4714.25;4714.25;4714.25;1
20161204 231000;4716;4716;4716;4716;5
20161204 231200;4713.5;4714;4713.5;4714;2
20161204 231300;4712.75;4712.75;4712.5;4712.5;2
20161204 231400;4713.5;4713.5;4711.5;4711.5;6
20161204 231600;4712;4712;4711;4711;6
20161204 231700;4710.25;4710.25;4709.25;4709.25;5
20161204 231800;4709.5;4709.5;4709.5;4709.5;1
20161204 231900;4709.25;4709.5;4709.25;4709.5;5
20161204 232000;4710;4710;4708.25;4708.25;7
20161204 232100;4707.5;4707.5;4706;4706;8
20161204 232200;4705;4705;4705;4705;1
20161204 232300;4705.5;4705.5;4705;4705;6
20161204 232400;4705;4705.25;4705;4705;8
20161204 232600;4705;4705;4704.25;4704.25;4
20161204 232700;4704;4704;4703;4703;5
20161204 232800;4701;4701;4700.5;4700.5;4
20161204 233000;4703.5;4703.5;4703.5;4703.5;1
20161204 233300;4705.75;4705.75;4705.75;4705.75;1
20161204 233500;4708;4708.25;4708;4708;7
20161204 233700;4708;4708;4707.75;4707.75;7
20161204 233800;4706.5;4707;4705.5;4706.25;36
20161204 233900;4705.5;4705.75;4705.5;4705.75;3
20161204 234000;4707;4707;4707;4707;1
20161204 234100;4707.25;4707.25;4707.25;4707.25;1
20161204 234200;4707;4707;4707;4707;3
20161204 234600;4713;4713;4713;4713;1
20161204 235000;4714.25;4714.25;4714.25;4714.25;2
20161204 235100;4713.75;4713.75;4713.5;4713.5;2
20161204 235200;4715.5;4715.75;4715.5;4715.75;3
20161204 235700;4715.5;4715.5;4715.5;4715.5;1
20161205 000200;4712;4712;4712;4712;3
20161205 000600;4713.75;4713.75;4713.75;4713.75;1
20161205 000900;4715.5;4717;4715.5;4717;2
20161205 001000;4717.25;4717.25;4717.25;4717.25;1
20161205 001200;4719.25;4719.25;4719.25;4719.25;1
20161205 001300;4720;4720;4720;4720;3
20161205 001700;4714.75;4714.75;4714.75;4714.75;1
20161205 002100;4712;4712;4712;4712;2
